training,kpi_performance,boss_survey,city_size,years_since_promotion,job_satisfaction,half_day_leaves,team_size,rank,age,salary,gender,exit
3,.70955729,.73651928,6.0999999,4,.75739932,4,7,3,45,46.161026,1,0
2,.78998315,.63945264,2.2,3,.67746174,4,6,1,33,36.679825,1,0
3,.74474341,.63700849,6.0999999,4,.59485132,3,9,3,39,43.24823,1,0
2,.72285402,.71261227,2.2,4,.61369872,4,7,1,35,37.4748,0,0
3,.70855206,.84016383,4.3000002,3,.82312191,3,7,3,35,41.801979,0,0
3,.55572695,.56390512,6.0999999,3,.9316808,3,8,3,43,35.478455,1,0
3,.48107532,.55411911,4.3000002,3,.82088637,7,7,2,43,44.356209,1,0
2,.80700517,.56541431,4.3000002,4,.45303151,4,6,2,34,41.153374,1,0
3,.59165168,.13472052,6.0999999,4,.43722376,7,8,4,39,43.408981,1,0
3,.65413958,.2333841,6.0999999,4,.56606382,6,9,2,37,40.200012,1,1
2,.65568596,.57269478,2.2,3,.90087688,4,7,2,40,43.233063,1,0
2,.72210795,.3813929,.89999998,4,.54267824,4,6,2,37,44.064606,1,0
3,.7403264,.328684,2.2,3,.89282334,3,7,2,30,38.606491,1,0
2,.76200706,.47673649,6.0999999,3,.76230115,4,4,3,36,39.217621,1,0
2,.72583598,.8595733,.89999998,3,.5224247,8,9,1,36,50.500862,1,0
2,.63058758,.44013906,2.2,5,.21175142,5,7,1,32,37.305977,0,1
3,.79676503,.26537967,.89999998,3,.51880676,3,5,1,32,29.949066,1,0
3,.58842492,.47012848,4.3000002,4,.41150206,6,9,1,30,37.008041,1,0
3,.61933571,.54128975,9.3999996,3,.70964581,6,8,2,39,39.486374,1,0
3,.74310154,.36730438,9.3999996,4,.44414565,6,8,1,42,34.204437,0,0
3,.61156869,.48167929,9.3999996,4,.60323215,6,6,2,37,41.184235,0,0
2,.64462477,.43961638,2.2,3,.68381709,4,8,2,40,31.800385,0,0
3,.74056977,.20060162,6.0999999,4,.22314993,5,9,1,33,34.241852,1,1
3,.70766681,.59424925,9.3999996,3,.62573415,6,7,1,32,33.069656,0,0
2,.4775238,.041738033,.89999998,4,.56420994,7,12,3,41,40.721786,1,1
3,.58585757,.3537527,2.2,4,.74486709,4,7,2,41,32.920425,0,0
3,.68183404,.37855107,4.3000002,3,.37408626,5,9,2,36,41.91301,1,0
2,.6628713,.54102236,6.0999999,5,.72831839,5,5,1,31,41.790794,0,0
2,.87803948,.49863797,9.3999996,5,.11813569,6,7,1,37,34.759995,0,0
2,.73071122,.36898935,4.3000002,3,.69392544,4,9,4,47,46.318726,1,0
3,.71427929,.60103989,4.3000002,2,.59349257,7,8,1,33,40.681595,1,0
3,.72359419,.51924688,4.3000002,3,.86624682,3,2,4,44,45.865799,1,0
2,.73115546,.63705999,2.2,3,.82434368,4,7,4,38,47.451126,1,0
3,.74331135,.43596211,9.3999996,4,.3671253,5,9,1,33,37.196518,1,0
2,.85104549,.43868735,2.2,3,.72278577,2,4,1,41,39.61203,1,0
2,.75934935,.071591951,9.3999996,3,.48939973,3,3,1,36,26.78833,0,1
2,.78753889,.5995574,9.3999996,4,.36380371,3,7,1,37,42.002892,1,0
4,.70576614,.51550996,2.2,2,.90499347,5,5,1,39,34.030685,0,0
2,.66823989,.54442775,.89999998,2,.87878507,2,6,3,37,34.974991,1,0
3,.61485207,.56952041,9.3999996,4,.63013965,5,9,2,35,37.304367,1,0
3,.51492625,.24043691,4.3000002,3,.92359889,4,7,4,41,40.281288,1,0
3,.63907439,.86207193,6.0999999,4,.74739212,6,5,2,40,40.71286,1,0
2,.81303459,.58164603,.89999998,3,.62003142,3,7,1,33,37.208496,1,0
2,.6957103,.64428324,4.3000002,4,.81072855,3,5,1,40,26.721283,0,0
3,.63612872,.20725718,4.3000002,4,.51553649,5,9,2,40,36.617462,0,1
2,.81356871,.47009352,4.3000002,4,.49838042,4,10,3,44,42.133286,1,0
3,.6106391,.36066103,4.3000002,3,.88444972,4,6,1,37,33.473358,1,0
3,.63434422,.021271849,.89999998,3,.36149627,4,11,3,34,41.825691,1,1
3,.80587131,.61139286,9.3999996,3,.51786405,6,9,1,32,41.463554,1,0
4,.54274601,.64476281,4.3000002,3,.79441905,6,5,2,42,34.680466,0,0
2,.57259798,.49199432,4.3000002,3,.53245473,7,10,2,34,45.672157,1,0
3,.71714032,.76389682,2.2,3,.81039369,4,5,4,39,49.654907,1,0
2,.7211073,.3750695,6.0999999,4,.47336727,6,12,1,33,32.014053,0,0
3,.69717437,.35433,9.3999996,3,.3586188,5,8,1,42,40.203995,0,0
3,.52501017,.12792821,4.3000002,4,.3846783,7,11,2,34,36.364426,0,1
2,.79996264,.63347727,4.3000002,4,.56575364,3,6,2,39,36.07811,0,0
3,.45635456,.27878293,6.0999999,4,.689188,6,6,1,45,28.599686,0,0
3,.5918532,.20576754,6.0999999,3,.84348214,4,6,4,47,35.552399,0,0
3,.7520771,.35233587,9.3999996,3,.52490914,5,9,1,43,38.841095,1,0
2,.63771439,.679465,6.0999999,4,.71645212,4,9,2,43,36.862061,1,0
3,.71072477,.88253301,9.3999996,2,.82344055,5,5,4,43,46.651833,1,0
2,.79041231,.61520499,4.3000002,4,.48427618,4,8,1,37,37.084335,0,1
3,.55776036,.29965565,9.3999996,4,.54315585,6,7,3,46,40.598587,1,0
3,.73699248,.234672,4.3000002,3,.60683024,5,7,4,39,47.379807,1,0
3,.70888805,.42334154,2.2,3,.61405039,4,4,1,37,33.168655,0,0
3,.67810941,.65376163,.89999998,4,.71715927,4,9,2,31,38.290169,1,0
3,.7642259,.73016512,9.3999996,3,.55286497,5,7,2,36,44.744217,1,0
2,.74875408,.37898898,4.3000002,4,.44924495,5,4,1,30,28.348099,0,0
3,.75617224,.27333909,9.3999996,4,.28764293,4,10,1,38,27.916855,0,0
3,.69849491,.73459983,6.0999999,3,.46729147,5,9,2,44,42.986084,1,0
2,.54302382,.57277602,9.3999996,5,.45604092,6,7,1,37,40.048431,0,0
3,.71004897,.49662814,6.0999999,4,.75708169,5,7,2,36,40.793671,1,0
3,.49139956,.69069481,4.3000002,4,.77759695,6,9,1,35,36.355469,1,0
3,.770163,.44161415,6.0999999,4,.50800288,4,5,3,44,46.894363,1,0
2,.7838707,.60048217,2.2,3,.61847997,3,6,3,45,39.9823,1,0
3,.83551139,.39436665,4.3000002,5,.28203741,5,9,1,43,33.206421,0,0
2,.77415407,.73988438,6.0999999,4,.51550299,5,10,1,32,33.789963,0,0
2,.70988518,.58149052,9.3999996,4,.39716771,7,6,1,31,39.861511,1,0
3,.57257825,.39033777,2.2,6,.3393729,6,8,2,39,38.444809,1,0
3,.62520158,.70245063,6.0999999,3,1.0505229,4,2,4,44,42.707336,1,0
3,.75702214,.59967828,4.3000002,3,.46010008,4,8,1,41,29.193146,0,0
2,.86677134,.64558786,9.3999996,3,.60497528,4,8,1,36,46.039764,1,0
3,.64836568,.5948447,4.3000002,4,.52178895,6,7,2,32,43.024986,1,0
2,.83307451,.8259052,2.2,4,.42877841,4,8,2,43,41.53228,1,0
3,.59548539,.76791906,9.3999996,3,.96118975,5,5,3,34,42.132835,1,0
2,.58785361,.67180139,6.0999999,4,.71706396,6,5,1,34,34.177429,0,0
3,.83508229,.29193884,4.3000002,3,.38671133,4,10,1,39,35.31102,0,0
3,.81698579,.90538454,6.0999999,3,.7797097,4,6,1,34,32.723053,0,0
2,.75699282,.71919823,2.2,5,.81546944,2,5,3,42,45.752357,1,0
2,.75622177,.92144459,4.3000002,3,.86666429,4,7,2,38,49.751999,1,0
2,.8379125,.57215327,2.2,3,.50814098,5,8,2,36,53.568413,1,0
2,.87430137,.85169959,6.0999999,4,.48050448,3,6,1,37,42.010742,1,0
3,.61644751,.13092868,6.0999999,6,.50202584,4,6,2,38,27.540482,0,0
3,.65103596,.54775447,2.2,5,.51006871,6,7,1,38,40.132431,1,1
1,.78057986,.46316448,4.3000002,3,.47531664,4,7,2,40,35.639984,0,0
2,.63234597,.53025448,9.3999996,4,.45928696,5,9,2,42,39.989449,1,0
3,.65446478,.47833881,.89999998,4,.76245856,4,5,1,28,34.70929,0,0
3,.68371069,.9976126,2.2,4,.92089272,3,5,1,35,41.848236,1,0
2,.60942096,.34662881,4.3000002,5,.39536461,6,9,1,31,34.382507,0,0
2,.65764058,.51842421,9.3999996,4,.40341735,6,9,1,33,33.637405,1,0
3,.73322153,.6035347,2.2,4,.49884364,5,7,1,34,35.395599,0,0
2,.55297679,.74487114,9.3999996,4,.5291211,7,7,1,32,32.919968,0,0
2,.78529441,.55106467,6.0999999,3,.56514513,3,7,1,37,38.809586,1,1
2,.72085315,.59039009,2.2,3,.87562037,2,5,2,40,39.918297,1,0
3,.71529049,.37183261,6.0999999,3,.5880357,6,8,3,37,41.588013,1,0
3,.74596918,.3196325,6.0999999,4,.34379771,5,8,1,34,38.698685,1,0
3,.76362294,.48044276,6.0999999,4,.26711541,8,10,3,37,47.238045,1,0
3,.50356644,.42229,4.3000002,4,.75736886,5,6,1,37,27.070129,0,0
3,.71020925,.49398142,9.3999996,4,.51037753,4,7,1,36,35.137054,0,0
3,.69047457,.50748312,9.3999996,3,.63760877,5,9,1,44,33.596756,0,0
3,.66953999,.64797151,9.3999996,4,.75166678,5,3,1,39,30.304565,0,0
3,.68578666,.61124551,6.0999999,3,.87723321,3,2,1,37,35.650131,1,0
3,.69693327,.76237655,2.2,3,.93996805,3,7,2,33,45.361877,1,0
3,.73755336,.40983272,9.3999996,4,.377092,6,7,1,37,40.509628,1,1
2,.7270062,.57277995,.89999998,4,.56770283,3,6,2,34,42.913727,1,0
3,.61661142,.30167851,.89999998,3,.85839611,2,6,1,39,33.578842,1,0
3,.82222402,.11890147,9.3999996,3,.29063001,6,7,2,40,34.66658,0,0
3,.78986228,.57354504,2.2,4,.43710992,4,11,3,41,42.380539,1,0
3,.75814724,.44441757,9.3999996,3,.56494296,6,8,1,39,38.837852,0,0
3,.78901672,.48993692,4.3000002,3,.46041003,5,8,1,34,45.148949,1,0
2,.96287251,.30141872,2.2,5,.17427692,6,10,1,28,47.482681,1,0
2,.55903316,.60497218,6.0999999,3,.45508242,7,10,2,41,41.113876,1,0
2,.72645229,.75288546,9.3999996,3,.6368407,6,9,1,38,35.254166,1,0
2,.6305086,.15814415,6.0999999,4,.30977717,6,11,1,33,33.350632,0,1
2,.56095976,.46882525,9.3999996,4,.76766008,4,5,1,31,32.94136,0,0
3,.66428334,.62887496,9.3999996,4,.75816709,5,9,4,48,46.710091,1,0
3,.78441918,.587282,6.0999999,4,.52637827,5,6,1,35,40.163689,1,0
2,.53797185,.70573759,9.3999996,5,.6794647,5,9,2,31,42.575531,1,0
3,.75692225,.074821949,.89999998,3,.4446491,4,9,1,34,29.207596,0,0
2,.56813353,.12107208,4.3000002,5,.42859873,7,11,3,36,49.651184,1,1
2,.7435801,.37133962,6.0999999,4,.51608723,5,7,1,36,28.049438,0,0
3,.71087068,.44846055,2.2,2,.87718201,3,5,1,37,32.586227,1,0
2,.74427861,.68435192,6.0999999,3,.70154631,3,5,2,38,41.988495,1,0
2,.69814247,.49059185,.89999998,4,.66746694,5,7,1,38,40.658813,1,0
2,.6365658,.49040496,9.3999996,4,.59895873,6,6,1,39,34.559723,0,0
3,.66144413,.31173074,2.2,5,.51149404,7,8,1,44,38.157242,1,1
4,.7035073,.49786416,9.3999996,3,.87114125,5,5,4,46,38.73761,1,0
3,.74702007,1.1551791,9.3999996,2,1.0730871,5,4,3,42,43.653351,1,0
3,.71415508,.095212363,.89999998,4,.41489404,5,11,1,35,33.982361,0,0
2,.57802004,.20027967,9.3999996,4,.53765255,6,6,1,32,28.033768,0,0
3,.6640287,.43802533,6.0999999,5,.58877856,5,4,1,38,34.345734,0,0
3,.5604412,.45660639,6.0999999,3,.49806321,7,7,1,33,36.938507,0,0
3,.79988736,.48482746,9.3999996,3,.52814823,5,9,1,31,36.023331,0,0
3,.71287209,.56206942,4.3000002,4,.45288679,4,8,1,33,31.94487,0,0
3,.61182743,.53488725,.89999998,4,.69549245,5,9,1,41,32.118866,1,0
2,.5107941,.30977264,9.3999996,5,.52140033,4,7,1,36,24.024231,0,1
3,.69222909,.33178794,2.2,4,.4410913,4,9,2,33,40.999924,1,0
2,.79476285,.64252925,6.0999999,3,.69822359,4,6,3,35,51.711761,1,0
2,.65661222,.14676252,9.3999996,4,.26780275,6,3,1,39,30.584976,0,1
3,.73392022,.44363359,9.3999996,3,.53650391,5,9,3,42,41.680862,1,0
3,.68249691,.50729865,6.0999999,4,.78314555,6,8,2,38,48.711311,1,0
2,.64850342,.66517013,.89999998,4,.78618681,4,4,2,41,37.671425,1,0
3,.50557429,.36238539,2.2,3,.80337942,5,8,3,38,35.699554,1,0
3,.66959625,.34011504,9.3999996,3,.39043066,5,10,1,29,33.120483,1,0
3,.7984938,.39897311,6.0999999,3,.51859236,3,9,2,39,34.150024,0,0
3,.71010375,.54702133,6.0999999,5,.48564407,5,9,1,41,35.792572,1,0
3,.58622372,.55508822,2.2,4,.83449179,4,8,1,35,33.151978,0,0
3,.65901148,.65387732,2.2,3,.92278212,4,5,3,42,38.020088,0,0
3,.70466757,.57080233,9.3999996,3,.9499386,3,5,3,45,41.22023,1,0
2,.73666316,.95425683,9.3999996,4,.63041997,4,8,3,35,45.831055,1,0
3,.82445741,.58901453,4.3000002,3,.44679379,5,9,2,40,42.769806,1,0
2,.55690718,.23013425,9.3999996,4,.41330573,6,10,4,39,58.703377,1,1
2,.65669692,.44599438,2.2,4,.48937911,4,8,1,41,40.325905,1,0
2,.76180172,.6997959,2.2,4,.69813895,2,8,1,36,35.154129,0,0
3,.77241999,.57588762,4.3000002,3,.55120522,4,10,2,40,39.695778,1,0
3,.6293602,.1634821,9.3999996,4,.47873846,5,8,1,36,33.856491,0,1
3,.76960325,.61568612,2.2,4,.47031501,7,12,1,34,35.79071,1,0
3,.88144732,.30076119,2.2,4,.40774679,4,4,1,41,36.437637,1,0
3,.72867525,.60503453,4.3000002,4,.73543006,4,4,1,41,34.030899,0,0
2,.7851311,.40870634,9.3999996,4,.31377387,5,6,2,49,40.750793,1,0
2,.74339783,.5052945,6.0999999,4,.53599966,3,6,1,31,27.419907,0,0
1,.76330036,.46576774,6.0999999,4,.28010201,5,6,1,37,40.443565,1,0
2,.7525627,.65117031,9.3999996,4,.21233138,5,10,1,34,32.016205,0,0
3,.54462069,.57068872,6.0999999,4,.62096769,6,5,1,33,26.382477,0,0
3,.85405952,.34875229,6.0999999,4,.30213743,5,8,1,32,35.24791,1,1
1,.68581778,.6639626,9.3999996,4,.37340111,6,10,1,35,41.250587,1,0
2,.61267507,.59746754,6.0999999,4,.59363604,7,5,1,34,36.79007,1,0
3,.73483193,.71329409,.89999998,3,.70337206,5,7,1,31,32.798035,0,0
3,.92709476,.2249184,2.2,4,.45892078,3,7,2,38,41.359055,1,0
2,.65451545,.00023036003,2.2,5,.18510942,6,10,1,36,35.410889,0,1
3,.75728321,.30718127,9.3999996,3,.6989826,6,8,1,29,43.211548,1,0
2,.95521033,.55562204,4.3000002,2,.43253627,3,7,1,41,39.726547,0,0
2,.62007254,.54862028,6.0999999,3,.56963468,4,8,1,32,41.450394,1,0
2,.7416904,.46117628,4.3000002,5,.19961576,5,5,1,35,31.141098,0,0
3,.64205372,.53555113,9.3999996,4,.73859507,4,7,3,42,43.066467,1,0
2,.81510985,.64456725,2.2,3,.58123171,4,9,3,41,47.275642,1,0
3,.78263628,.74693191,4.3000002,3,.8954097,3,6,3,44,44.338943,1,0
2,.54420465,.23103373,9.3999996,5,.50565869,7,8,2,36,38.354317,0,0
2,.82030302,.51199013,2.2,3,.55409563,3,7,1,42,34.823257,0,0
2,.65747321,.18586838,2.2,4,.52765322,5,6,1,42,41.737679,1,1
2,.52022427,.56611574,9.3999996,4,.70144707,6,6,1,33,30.392776,0,0
3,.66175252,.16664982,6.0999999,4,.47930604,5,8,2,39,37.349968,0,0
4,.71561682,.38704002,9.3999996,4,.43667138,5,6,1,34,29.968536,0,0
2,.53051478,.40557793,4.3000002,4,.42485532,5,8,2,46,39.07814,1,0
2,.88653058,.43911421,2.2,3,.59809363,4,7,3,43,51.305725,1,0
2,.65928429,.74982643,2.2,4,.69438672,4,7,3,39,55.33902,1,0
2,.82289463,.14213128,4.3000002,4,.26619476,5,8,1,39,44.461876,1,0
3,.76784205,.59715283,.89999998,4,.86627048,3,6,1,30,44.084106,1,0
2,.60741109,.58687574,4.3000002,3,.7084834,5,8,3,42,42.114296,1,0
3,.71541005,.52940446,2.2,4,.43797195,5,5,1,36,33.604889,0,0
2,.67808789,.61619318,9.3999996,4,.61071855,5,4,1,31,39.510231,0,0
2,.70057458,.4266001,9.3999996,4,.32833603,5,10,1,39,28.536346,0,0
3,.82842189,.77349567,2.2,3,.63322073,4,6,4,43,51.691681,1,0
3,.74215746,.62708241,.89999998,3,.69350195,4,6,1,36,32.443054,0,0
2,.80303586,.46427146,6.0999999,4,.27749604,5,8,1,35,35.945709,0,0
2,.61319578,.37921718,4.3000002,4,.74164063,5,5,4,41,39.613487,1,0
2,.6246208,.69304341,4.3000002,4,.57043523,4,7,1,30,32.882889,1,0
2,.64869338,.2844719,6.0999999,4,.3468985,6,10,1,35,36.382263,0,0
3,.64882183,.24903229,9.3999996,3,.61196607,6,4,2,36,38.299942,0,1
3,.72379625,.47503546,6.0999999,3,.54361826,3,7,1,42,35.014084,0,0
3,.83894861,.47582144,9.3999996,4,.17927885,5,12,1,33,36.135971,1,0
3,.77263421,.55625004,9.3999996,3,.59433514,4,6,2,41,39.706444,1,0
2,.8884002,.6826728,9.3999996,4,.21545812,3,8,1,40,34.808517,0,0
2,.74934018,.47857198,6.0999999,5,.33146912,4,5,3,38,44.045235,1,0
2,.70804757,.68150181,9.3999996,4,.57817137,5,6,2,40,37.819283,1,0
2,.70228434,.59331799,6.0999999,4,.46531203,6,9,2,39,39.348808,1,0
3,.67937577,.1937885,.89999998,3,.78353506,1,5,1,33,29.310425,1,1
2,.51185864,.71489781,4.3000002,4,1.019614,6,2,1,27,32.090546,0,0
3,.50980079,.39749831,9.3999996,5,.6511237,5,5,4,43,36.607239,1,0
2,.62723732,.35258457,6.0999999,3,.67098206,5,10,3,45,49.548294,1,0
2,.59570611,.41807717,4.3000002,3,.70936811,3,8,1,36,30.387131,0,0
3,.82023269,.56118381,6.0999999,5,.37821621,6,5,1,37,38.684052,1,0
2,.71216798,.47000626,6.0999999,4,.40880251,4,9,1,34,44.693626,1,0
2,.69881123,.45972285,2.2,4,.5357433,5,9,3,42,44.906555,1,0
2,.75870383,.57075214,2.2,4,.42719716,6,10,2,36,54.465752,1,0
2,.83194453,.46907589,9.3999996,4,.40391815,3,6,1,38,33.652206,0,0
2,.75189137,.40434003,6.0999999,4,.47479969,4,11,1,29,34.406479,1,0
3,.60149467,.47098202,6.0999999,3,.65404743,4,7,2,42,36.256348,1,0
3,.62480712,.50294733,2.2,3,.73349047,6,7,2,34,38.477768,1,0
2,.71444225,.97328949,6.0999999,4,.72296864,5,5,1,33,32.422852,1,0
2,.78034842,.59030706,9.3999996,3,.58310378,4,4,2,38,41.587593,1,0
3,.78104508,-.08161445,2.2,4,.12670454,5,10,2,35,43.965843,1,0
4,.70107126,.62079072,2.2,3,.78329921,4,9,3,45,40.58075,1,0
1,.58479995,.47585627,6.0999999,5,.3294749,7,8,2,43,41.45948,1,0
2,.6916278,.54200226,4.3000002,3,.69536978,3,7,1,39,32.414337,1,0
3,.89682156,.36793241,2.2,3,.61212605,4,6,4,44,42.799156,1,0
3,.68639243,.56362104,4.3000002,4,.30381885,6,11,1,34,41.38723,0,0
3,.69003576,.51197284,4.3000002,3,.78233516,5,8,2,43,41.259171,0,0
3,.54718882,.80373669,9.3999996,4,.83282518,7,4,1,33,40.456741,1,0
2,.6784597,.33220041,9.3999996,4,.34570181,7,8,3,45,38.475098,1,0
2,.68471503,.49883208,6.0999999,4,.50240511,6,5,1,36,39.617836,1,0
3,.6393674,.29066452,9.3999996,3,.62469918,6,9,2,35,35.702438,1,1
2,.74222016,.30586451,.89999998,4,.40829241,5,8,2,40,41.680077,1,0
2,.69255394,.53248554,.89999998,4,.47930735,3,8,3,47,47.630905,1,1
3,.69004333,.40965536,6.0999999,4,.78125876,4,6,1,39,30.957565,0,0
4,.53276187,.48286784,4.3000002,4,.99025393,4,7,3,40,38.444725,0,0
3,.59047753,.54011357,2.2,3,1.0554706,3,5,2,43,35.099609,0,0
2,.79236066,.60363591,4.3000002,3,.67576075,4,7,1,34,41.225044,1,0
2,.49479267,.30880922,4.3000002,4,.96947986,4,4,4,51,38.671471,1,0
3,.65557188,.44723818,9.3999996,3,.62863761,5,8,1,33,31.89743,0,0
3,.67473358,.53452438,2.2,2,.69640768,6,10,2,35,44.700645,1,0
3,.67830795,.51373643,4.3000002,4,.64602214,6,6,1,37,41.833633,1,0
3,.77257562,.74551636,6.0999999,3,.81358993,5,5,2,35,38.191643,1,0
2,.64619607,.64683801,2.2,4,.5970425,6,12,2,43,52.507698,1,0
3,.89322537,.78061152,2.2,4,.36608076,5,4,1,37,33.571426,1,0
2,.68218923,.32250771,4.3000002,4,.58655429,5,5,1,41,34.227493,0,1
3,.82462054,.45299861,9.3999996,3,.60334086,5,5,1,38,47.617462,1,1
3,.74838912,.6586585,4.3000002,4,.85306376,2,5,2,36,36.145508,0,0
2,.67235571,.87302911,6.0999999,4,.63732737,4,9,1,38,32.861435,1,0
3,.69619203,.35409766,9.3999996,3,.6818136,4,6,2,38,39.757553,1,0
3,.77592337,.38347536,6.0999999,2,.59617776,4,9,1,40,35.592834,0,0
3,.79145259,.55601996,9.3999996,4,.50486082,6,5,3,39,67.303085,1,0
3,.81627029,.5483638,6.0999999,4,.45376223,4,7,1,30,51.451653,1,0
3,.7639792,.63352388,.89999998,2,.96169186,4,4,2,40,44.182671,1,0
3,.74988568,.64366764,9.3999996,2,.73051089,5,7,4,50,50.846344,1,0
2,.70970303,.82208145,.89999998,4,.6939736,4,6,1,34,34.710449,0,0
2,.5301767,.071042679,9.3999996,5,.38147455,5,10,1,32,31.279922,0,0
2,.81364036,.37374288,2.2,2,.28578511,2,12,2,42,37.330185,1,0
2,.73276556,.43585268,9.3999996,4,.3715679,4,9,2,39,35.176056,1,0
1,.69887626,.42614129,6.0999999,5,.22847088,5,8,2,44,40.528763,1,0
3,.85100442,.50007874,4.3000002,2,.65134519,3,7,2,40,41.224007,1,0
2,.70557642,.39013368,9.3999996,3,.6947248,4,4,2,40,34.189911,0,0
2,.85857147,.38027829,9.3999996,4,.46555901,4,10,2,47,34.634933,0,0
3,.6025213,.21223745,6.0999999,4,.46257839,5,13,2,40,32.808395,0,0
3,.92734158,.72914833,9.3999996,4,.57054812,3,3,4,43,58.463097,1,0
2,.73812717,.17639577,4.3000002,4,.59935361,5,6,1,39,34.267334,1,1
2,.70329207,.84627348,6.0999999,4,.73426449,3,4,2,47,47.009544,1,0
2,.63436586,.57751715,6.0999999,4,.93372774,4,3,2,39,45.828545,1,0
3,.69837701,.40342498,9.3999996,3,.82886565,5,5,1,33,38.479393,1,0
2,.7133013,.84783053,9.3999996,4,.50782096,5,11,3,46,65.938576,1,0
3,.7936461,.61161953,2.2,4,.21305449,4,10,2,38,45.566277,1,0
2,.70488364,.67328674,.89999998,4,.71722949,4,9,4,39,51.796677,1,0
2,.70974618,.34505022,4.3000002,4,.4072206,5,9,1,38,34.296021,0,0
3,.70226067,.15203957,2.2,3,.6435101,2,9,4,54,45.283104,1,0
3,.77913058,.57493627,2.2,4,.51897997,5,6,2,37,50.46151,1,0
2,.61482102,.63790202,6.0999999,4,.72213906,6,4,3,37,43.844513,1,0
2,.71550614,.6230275,6.0999999,3,.40223733,6,10,1,40,27.362671,0,0
3,.80689597,.43064889,6.0999999,3,.42240566,5,9,2,35,43.365074,1,0
3,.84101331,.84918582,2.2,3,.89982986,2,5,1,39,39.346878,0,0
4,.68215239,.26080012,6.0999999,4,.63900393,5,7,2,37,35.447311,1,0
3,.68546021,.81667322,6.0999999,3,.84336716,4,6,4,43,42.497459,1,0
2,.75100803,.43333048,4.3000002,2,.69423199,4,7,1,27,39.081169,1,0
4,.61220789,.7234484,9.3999996,3,.6708914,5,8,1,32,32.330521,1,0
3,.76005709,.73460793,9.3999996,3,.85467601,4,6,3,36,45.021645,1,0
3,.82065535,.56475937,9.3999996,3,.38696331,5,9,1,38,38.699448,1,0
3,.5648675,.31444275,2.2,4,.72867787,6,5,3,38,44.437805,1,0
3,.72524893,.14655557,.89999998,5,.30080965,5,7,1,36,35.44313,1,0
3,.60226673,.83491319,6.0999999,3,.83070827,6,8,1,35,35.527298,0,0
3,.76129842,.47257009,9.3999996,4,.53300971,4,8,1,38,40.843468,1,1
2,.62003285,.7501604,6.0999999,3,.75278646,5,8,1,29,33.62796,1,0
3,.79838246,.52042729,9.3999996,3,.64894706,5,8,4,46,42.596626,1,0
3,.85744166,.71724302,6.0999999,3,.70468396,2,7,1,37,43.199409,0,0
2,.67759198,.69563091,6.0999999,4,.31263614,6,9,1,32,42.311668,1,0
2,.54519254,.27605742,6.0999999,5,.87517381,2,6,3,41,39.849998,1,0
3,.56616718,.38046643,4.3000002,4,.89279413,6,6,3,39,38.234917,1,0
3,.59293407,.50239408,.89999998,3,.70565009,4,9,3,41,38.647034,1,0
2,.75514799,.34246737,4.3000002,5,.39273226,7,6,2,36,48.985123,1,0
2,.76638615,.70411718,2.2,3,.65433246,3,7,1,33,38.837837,0,0
4,.74660873,.75033057,2.2,3,.92517477,2,5,4,41,44.273582,1,0
3,.82789892,.47310722,6.0999999,4,.45874211,4,5,1,41,43.404747,1,0
3,.73484755,.56654716,4.3000002,2,.85902256,4,7,3,35,45.245865,1,0
2,.65184861,.083843946,6.0999999,4,-.078549668,7,11,1,37,29.115219,0,1
2,.73156977,.50144947,4.3000002,5,.38442758,4,8,1,38,30.728241,0,0
3,.58518434,.14844115,2.2,5,.48281226,6,10,1,36,39.455894,1,0
3,.7489388,.45250309,9.3999996,3,.75251591,4,7,1,34,33.920456,0,0
3,.53801066,.53402513,6.0999999,2,.6374495,7,5,1,40,32.503754,0,0
3,.6961329,.58843464,9.3999996,3,.98258364,4,3,1,38,31.082001,0,0
2,.55212557,.4156687,9.3999996,3,.80466133,5,5,1,34,42.440407,1,0
3,.69460779,.25127476,6.0999999,2,.68425953,5,7,2,39,34.734131,1,0
3,.68244505,.15202722,.89999998,2,.6539017,5,11,2,35,36.360153,1,1
3,.7279461,.36887479,.89999998,4,.73478019,3,3,1,43,32.949783,1,0
3,.66621548,.32762271,4.3000002,3,.55258733,6,8,1,39,34.352371,0,0
3,.62148726,.50646245,9.3999996,4,.69316292,6,8,2,39,35.343277,1,0
2,.71596378,.40289524,9.3999996,4,.86166298,4,4,1,34,31.702835,0,1
2,.7583828,.72594404,2.2,3,.73601967,3,6,1,37,35.043152,0,0
2,.642986,.55190027,2.2,5,.45088157,5,7,1,41,29.808472,0,0
3,.73838043,.3966352,9.3999996,4,.4129568,6,7,2,42,47.797585,1,0
3,.70764452,.29752809,6.0999999,3,.88540685,3,6,1,35,34.397537,0,0
3,.69693184,.21317825,4.3000002,4,.72160709,4,7,1,35,28.164322,0,1
2,.76806444,.52413422,9.3999996,4,.4488692,4,6,1,37,33.961746,1,0
3,.62731576,.51361847,4.3000002,4,.37401962,5,10,1,41,26.984268,0,0
3,.93710417,.54630417,2.2,3,.55490768,2,5,3,43,44.461113,1,0
3,.69374609,.92555195,9.3999996,2,.87978482,6,8,2,37,47.333733,1,0
3,.69876593,.75396407,9.3999996,4,.54839104,5,8,1,33,32.332809,0,0
2,.64350593,.51986462,2.2,3,.89078701,4,7,2,47,39.345459,1,0
